feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
RXN-15041|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.603179332156144,0.126691488289456,12,3,0.0020570530409258,0.0458794661724713
RXN-19726|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.603179332156144,0.126691488289456,12,3,0.0020570530409258,0.0458794661724713
RXN-19727|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.603179332156144,0.126691488289456,12,3,0.0020570530409258,0.0458794661724713
RXN-19728|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.603179332156144,0.126691488289456,12,3,0.0020570530409258,0.0458794661724713
RXN-19729|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.603179332156144,0.126691488289456,12,3,0.0020570530409258,0.0458794661724713
1.8.1.4-RXN,DSS_only,TRUE,0.333904198426377,0.0702557690271346,12,12,0.0020770027492876,0.0458810508573942
2-DEHYDROPANTOATE-REDUCT-RXN,RCEwDSS_only,TRUE,0.420987143889583,0.0885974705750425,12,12,0.002079442592299,0.0458810508573942
3.1.11.6-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.23292114847027,0.2594480644091,12,10,0.0020784556193953,0.0458810508573942
325-BISPHOSPHATE-NUCLEOTIDASE-RXN|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.13520379510163,0.238954509182939,12,9,0.0020817932636526,0.0458810508573942
6.3.5.7-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.976464613041857,0.205575668707948,12,8,0.00208374656618,0.0458810508573942
AKBLIG-RXN|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.448396561182078,0.0942662751596838,12,6,0.0020673610675827,0.0458810508573942
ATPSYN-RXN|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.884976625767324,0.185915341194232,12,6,0.0020592109845345,0.0458810508573942
ENOYL-ACP-REDUCT-NADH-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
PHENYLALANINE--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.4471024036829,0.304669707096744,12,9,0.0020841386570686,0.0458810508573942
POLYPHOSPHATE-KINASE-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.677834012964808,0.142428156000593,12,3,0.0020615446772771,0.0458810508573942
RXN-10657|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-10661|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-11478|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-11482|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-11598|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.537563634153878,0.113036981879223,12,6,0.0020699014991304,0.0458810508573942
RXN-14569|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.671243606589525,0.141291325549426,12,3,0.0020816329980383,0.0458810508573942
RXN-14992|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.678856011638302,0.142892186980375,12,3,0.002081513374885,0.0458810508573942
RXN-16620|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-16624|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-16628|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-16632|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-19792|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.481429038219287,0.10126552440589,12,6,0.0020735532086273,0.0458810508573942
RXN-2103|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.481429038219287,0.10126552440589,12,6,0.0020735532086273,0.0458810508573942
RXN-21616|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21620|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21624|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21628|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21633|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21637|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21647|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21652|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21657|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21662|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21667|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21672|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21678|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21683|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21688|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21693|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21699|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-21704|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-7716,DSS_only,TRUE,0.333904198426377,0.0702557690271346,12,12,0.0020770027492876,0.0458810508573942
RXN-7719,DSS_only,TRUE,0.333904198426377,0.0702557690271346,12,12,0.0020770027492876,0.0458810508573942
RXN-8629,DSS_only,TRUE,0.333904198426377,0.0702557690271346,12,12,0.0020770027492876,0.0458810508573942
RXN-8801,RCEwDSS_only,TRUE,0.597823863055264,0.125782162623621,12,5,0.0020766252646418,0.0458810508573942
RXN-8801|unclassified,RCEwDSS_only,TRUE,0.597823863055264,0.125782162623621,12,5,0.0020766252646418,0.0458810508573942
RXN-9558|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9635|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9657|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9658|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9659|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9660|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9661|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9662|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN-9663|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN0-1132,DSS_only,TRUE,0.333904198426377,0.0702557690271346,12,12,0.0020770027492876,0.0458810508573942
RXN0-2145|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
RXN0-5507|g__Bacteroides.s__Bacteroides_sartorii,RCEwDSS_only,TRUE,0.632299250356186,0.132872268016309,12,7,0.0020625722227127,0.0458810508573942
RXN1G-395|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.823067442354712,0.173325796558452,12,6,0.00208672926402,0.0458810508573942
UDP-NACMUR-ALA-LIG-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.06145264251992,0.223412074250466,12,9,0.002080857586695,0.0458810508573942
2.3.1.89-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-1.03369573050247,0.217720656963195,12,4,0.0020888281564027,0.0458984708995725
KDO-8PSYNTH-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.58120116007461,0.333021723722519,12,9,0.0020882583989856,0.0458984708995725
RXN-9985|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.473987463396338,0.0998303985708674,12,3,0.0020885372394976,0.0458984708995725
ALARACECAT-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.643006755017576,0.135448461834823,12,3,0.0020901986061185,0.0459190097784433
DEPHOSPHOCOAKIN-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCE_only,TRUE,-0.427377811373434,0.0900457342220197,12,3,0.0020926595224646,0.0459634912704067
PRPPAMIDOTRANS-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.19473235978162,0.251759944195693,12,11,0.0020943835532275,0.0459821909111103
3PGAREARR-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.644152792625836,0.135780760818133,12,6,0.0020979333215887,0.0460346607134387
GLUTKIN-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.787673180565026,0.166023164392333,12,5,0.002097221653252,0.0460346607134387
S-ADENMETSYN-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,0.944570478182245,0.199108299764795,12,12,0.0020980839160275,0.0460346607134387
RXN-13141|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.694066737956177,0.146333380403227,12,4,0.0021004079561443,0.04606011702498
RXN0-6727|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.694066737956177,0.146333380403227,12,4,0.0021004079561443,0.04606011702498
ALDEHYDE-REDUCTASE-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.603930973808844,0.127362652485475,12,4,0.0021034137449389,0.0460732743103229
MALIC-NADP-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.769049390136055,0.162189479681153,12,6,0.0021037785240764,0.0460732743103229
OROTPDECARB-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.00875405366457,0.212728125798307,12,12,0.002103008612081,0.0460732743103229
RXN-12078|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.603930973808844,0.127362652485475,12,4,0.0021034137449389,0.0460732743103229
RXN-14102|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.603930973808844,0.127362652485475,12,4,0.0021034137449389,0.0460732743103229
RXN-8772|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.603930973808844,0.127362652485475,12,4,0.0021034137449389,0.0460732743103229
ALTRO-OXIDOREDUCT-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.133670048104,0.239096631563236,12,12,0.0021042683868359,0.0460744275251036
GLYRIBONUCSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.448675194818834,0.0946727952097873,12,6,0.0021097884098165,0.0461856962567731
RXN-13179|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.02040308205399,0.215328636094443,12,12,0.0021107765827419,0.0461977319617195
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.1909856907914,0.251342505921366,12,11,0.0021115636437491,0.0462053619254269
2.7.1.148-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.681403702290022,0.143838957670724,12,3,0.0021145848147675,0.0462330718090168
ALTRO-OXIDOREDUCT-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,1.09778378201483,0.231728331929371,12,9,0.0021143241312039,0.0462330718090168
DIHYDROOROT-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.597717445711431,0.126171723653715,12,3,0.0021144255534604,0.0462330718090168
3.2.1.135-RXN|unclassified,RCEwDSS_only,TRUE,0.738450623040266,0.155943665509646,12,12,0.0021192659740778,0.046256833241563
4.1.1.32-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.680046302305566,0.143605316489149,12,3,0.0021188829821737,0.046256833241563
ALANINE--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.899896016363122,0.190030632543233,12,9,0.002118862808063,0.046256833241563
ASPARTATE--TRNA-LIGASE-RXN|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,0.776635887377302,0.164002506662771,12,6,0.0021189097686346,0.046256833241563
PDXJ-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.427976057347841,0.0903794586131374,12,6,0.0021193731472664,0.046256833241563
RXN-12481|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.680046302305566,0.143605316489149,12,3,0.0021188829821737,0.046256833241563
RXN-13141|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.543551740124187,0.114793348025546,12,4,0.0021200609633032,0.046256833241563
RXN-14338|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.476169977601962,0.100554015943282,12,3,0.0021190275303841,0.046256833241563
RXN0-6727|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.543551740124187,0.114793348025546,12,4,0.0021200609633032,0.046256833241563
ASPARTATEKIN-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.665411462050269,0.140536530311999,12,4,0.0021206829798573,0.0462608269818428
LUMAZINESYN-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.673900387111545,0.14234812580159,12,3,0.0021222200311824,0.0462847756138512
CHOLOYLGLYCINE-HYDROLASE-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-1.24849896764367,0.263803356685525,12,7,0.0021258874471503,0.0463455777266214
RXN-17388|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-1.24849896764367,0.263803356685525,12,7,0.0021258874471503,0.0463455777266214
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.541394062806073,0.114454973282752,12,6,0.0021320735827203,0.0463557362634344
3.2.1.23-RXN|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
5.4.99.16-RXN,DSS_only,TRUE,0.95404619232635,0.201903908702278,12,9,0.0021443882779572,0.0463557362634344
5.4.99.16-RXN|unclassified,DSS_only,TRUE,0.95404619232635,0.201903908702278,12,9,0.0021443882779572,0.0463557362634344
GLURS-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCE_only,TRUE,-0.429035482050589,0.0906920811831397,12,3,0.0021308563216494,0.0463557362634344
GLYCOPHOSPHORYL-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
GLYMALTOPHOSPHORYL-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
GLYRIBONUCSYN-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.03885435323986,0.219638351744846,12,12,0.0021329481488698,0.0463557362634344
KETOLACTOSE-RXN|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
NAD-SYNTH-NH3-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.376182474876115,0.0795774140765152,12,3,0.0021393893295458,0.0463557362634344
O-SUCCINYLBENZOATE-COA-SYN-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-1.11135121632223,0.23516858028929,12,6,0.0021431011002731,0.0463557362634344
PHENYLALANINE--TRNA-LIGASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.276701517809,0.269992798130951,12,10,0.0021359069027501,0.0463557362634344
RXN-11475|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.26218843281576,0.26687434111147,12,10,0.0021337359007357,0.0463557362634344
RXN-11633|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.986858247382759,0.208844428171783,12,9,0.002144192367499,0.0463557362634344
RXN-12171|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-12392|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-12398|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
RXN-12399|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
RXN-12400|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
RXN-14284|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-14285|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-14286|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-14353|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-15635|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.541394062806073,0.114454973282752,12,6,0.0021320735827203,0.0463557362634344
RXN-1826|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-19765|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,RCEwDSS_only,TRUE,0.535146616831384,0.113251544801191,12,6,0.0021442802457407,0.0463557362634344
RXN-21092|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-7668|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN-9025|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN0-5182|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
RXN0-5184|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.908451847768682,0.19222272569551,12,9,0.0021424178009655,0.0463557362634344
S-ADENMETSYN-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.674984346316628,0.142844020133651,12,3,0.002144199028359,0.0463557362634344
TYROSINE--TRNA-LIGASE-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.926234148227206,0.195841162015695,12,9,0.0021337511803175,0.0463557362634344
RXN0-2161|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.952389448264617,0.201599194261654,12,4,0.0021470785850858,0.0463948594649749
SERINE--TRNA-LIGASE-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.952389448264617,0.201599194261654,12,4,0.0021470785850858,0.0463948594649749
FORMATETHFLIG-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.824431420993258,0.174531263427542,12,8,0.0021482896545209,0.0464115122902894
RIBOKIN-RXN|g__Romboutsia.s__Romboutsia_ilealis,DSS_only,TRUE,0.543323600647712,0.115043806000457,12,4,0.0021506322637395,0.0464430800167887
TAGAKIN-RXN|g__Romboutsia.s__Romboutsia_ilealis,DSS_only,TRUE,0.543323600647712,0.115043806000457,12,4,0.0021506322637395,0.0464430800167887
3.2.1.21-RXN|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
PHENYLALANINE--TRNA-LIGASE-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.677087837642918,0.143428269011546,12,3,0.0021556831499245,0.046444574016981
RXN-10769|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-10773|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-13602|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-13603|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-14179|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-18846|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-20789|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.49377214690578,0.316470845782907,12,10,0.0021573122088089,0.046444574016981
RXN-21055|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-5341|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-8036|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN-9674|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
RXN18C3-14|unclassified,DSS_only,TRUE,0.450532586395571,0.095443623859918,12,12,0.0021565293705926,0.046444574016981
UDPNACETYLGLUCOSAMACYLTRANS-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.49377214690578,0.316470845782907,12,10,0.0021573122088089,0.046444574016981
2.7.7.33-RXN|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.463218652496233,0.0981732824977835,12,6,0.0021616338062993,0.0464501926239271
ASNSYNA-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.42698933627468,0.30239917385793,12,9,0.0021603358359024,0.0464501926239271
ASPDECARBOX-RXN|g__Bacteroides.s__Bacteroides_sartorii,RCEwDSS_only,TRUE,1.29199659038604,0.273826886103254,12,9,0.0021618377892105,0.0464501926239271
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.26203920124752,0.267510630402038,12,11,0.002163303209199,0.0464501926239271
MANNPDEHYDROG-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.864993644217188,0.183331042673228,12,4,0.0021620671305742,0.0464501926239271
RXN-9985|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.630100636061652,0.133506799684479,12,3,0.0021585186765758,0.0464501926239271
PGLUCISOM-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.761745003149416,0.161472590062923,12,9,0.0021638788315573,0.0464530875503856
FORMATETHFLIG-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.28794512488668,0.27305298803588,12,10,0.00216553474671,0.0464602430267277
RIBULOKIN-RXN,DSS_only,TRUE,0.901038870723489,0.191023919929808,12,12,0.0021653880266291,0.0464602430267277
RXN0-5116,DSS_only,TRUE,0.901038870723489,0.191023919929808,12,12,0.0021653880266291,0.0464602430267277
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN,RCE_only,TRUE,-1.86999848421081,0.396508207286298,12,7,0.0021672186419511,0.046486906037732
2.1.1.74-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.656922634201378,0.139404838426359,12,3,0.0021769222409928,0.0465524605033993
