Treatment_Group	Control	Control	Control	DSS	DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Modestobacter|s__Modestobacter marinus	0.524697068	0.742078792	0.742065557	0.505981978	0.907473184	0.528835134	0.434243775	0.630532528	0.821293976	0.846767642	0.739216111
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Geodermatophilus|s__Geodermatophilus obscurus	0.667360739	0.657963702	0.712159113	0.608915217	0.929390069	0.73995954	0.39196552	0.676237536	0.842249739	0.652173699	0.720833367
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae|g__Jiangella|s__Jiangella alkaliphila	0.685359563	0.733884572	0.712159113	0.814341352	0.961653479	0.868445501	0.485406721	0.735008851	0.617587864	1.171419733	0.427822503
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae|g__Jiangella|s__Jiangella sp. DSM 45060	0.463432129	0.512263023	0.585919294	0.673671257	0.693620431	0.492482908	0.637907365	0.735008851	0.681	0.784774243	0.631807169
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae|g__Stackebrandtia|s__Stackebrandtia nassauensis	1.004938971	1.043328968	1.03080779	1.131098134	1.519223867	1.111538277	0.76757409	1.151111378	1.431740463	1.166026031	1.450513656
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae|g__Catenulispora|s__Catenulispora acidiphila	0.772132011	0.613992584	0.872172026	0.329664896	0.641463177	0.839794267	0.734119763	0.630532528	0.792870889	0.756342754	0.878409092
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia equolifaciens	2.997869881	2.707578109	3.127865043	3.250731807	3.622117635	3.05304519	3.074510248	2.858724497	3.196880435	2.866963644	3.318352146
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia sp. 8CFCBH1	2.321214567	2.083986517	2.378545896	2.597589473	3.046923823	2.825987864	2.50657615	2.27657392	2.180569686	2.079800467	2.531945133
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella sp. HF-1101	1.941532916	1.807716068	2.050755806	2.199782284	2.264392149	2.25744584	1.94800165	2.244062967	2.427036548	2.157957255	2.287400735
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella sp. YY7918	1.487676894	1.470643069	1.663887087	1.588370373	1.141407215	1.726635822	1.472759724	1.678455269	1.977716787	1.809276436	1.602164908
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella lenta	2.107578682	1.795956915	2.055527338	2.132265985	2.080743742	2.625169139	2.170651995	2.155399505	2.456782098	2.362784958	2.366395021
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter pamelaeae	1.83672216	1.98734053	1.977221773	1.675274579	1.708564699	2.018449114	1.736212418	1.73353955	1.869596222	1.617114672	1.799011135
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter urolithinfaciens	1.714960883	1.606997159	1.8970816	2.097284758	1.830047813	1.89854982	1.781949438	1.807286453	1.767394103	1.731077466	1.924798534
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia heliotrinireducens	2.070394807	2.061244081	2.353578838	2.151339641	2.16166712	2.338188705	1.973312421	2.197802964	2.592835903	2.339015931	2.510701206
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Arabia|s__Arabia massiliensis	2.176010151	2.106376002	2.306318971	2.18134249	2.030931263	2.345000856	2.216797069	2.13372106	2.531797132	2.182205797	2.376216714
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Berryella|s__Berryella intestinalis	1.543014855	1.465703394	1.688670416	1.610592102	1.41433829	1.757599897	1.640144225	1.524540999	1.81410618	1.54414936	1.608844898
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium detoxificans	1.364620465	1.212101898	1.40815218	1.422425962	1.643758424	1.537389359	1.328906162	1.429878148	1.450058436	1.756421714	1.544100383
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Phoenicibacter|s__Phoenicibacter congonensis	0.602535409	0.774398037	0.850371225	0.652407238	0.743957668	0.33715727	0.646923957	0.770561122	0.584805008	0.682711622	0.618628531
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium curtum	0.554380756	1.043328968	0.805755709	0.457765519	0.487472935	0.598901913	0.582591365	0.713249207	0.681	0.58908743	0.867309078
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella sp. GAM18	1.710573281	1.646820996	2.019350143	1.853552979	1.78267491	2.864425748	2.363490485	2.100580101	2.516668468	2.516913358	2.575223379
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella sp. LZLJ-2	1.543014855	1.320043597	1.599999602	1.338372752	1.41433829	2.698810658	2.100185295	1.867629887	2.194217766	2.030196173	1.997869134
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella sp. oral taxon 807	1.353406823	1.655523411	1.590167699	1.092145277	1.275788426	1.930604313	1.399960978	1.451944344	1.792734534	1.823050009	1.748483738
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella timonensis	2.035738962	2.100014383	2.23660108	2.177626079	2.465283201	2.965135836	2.279016742	2.160768598	3.033387885	2.890047838	2.87586641
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella umbonata	1.615209902	1.668479393	1.977221773	1.331699652	1.317937533	2.296626173	1.777850928	1.83441782	2.447694769	2.3604256	2.084291875
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella uli	1.419417378	1.379032965	1.69173861	1.331699652	1.429796933	2.585451568	1.72348286	1.674707112	1.906544089	1.94142988	1.76651969
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella massiliensis	1.714960883	1.561419658	1.842910868	1.716839307	1.422088316	2.735564793	1.869290697	1.729931981	2.343763373	2.242383714	2.147593961
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena	1.148091623	1.252815489	1.426686067	1.234882702	0.950978977	2.307129598	1.706333492	1.384706678	1.789141609	1.791872466	1.581937328
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella parvula	0.829909595	1.09542618	0.97145164	1.131098134	0.961653479	0.877870848	0.76757409	0.929984453	1.213212624	1.00618298	1.025457703
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella aerofaciens	2.848127937	2.951459941	3.008674495	3.192994363	3.176281164	2.913369643	2.602391142	3.070361941	3.389519072	3.418306981	3.368417861
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacterium|s__Coriobacterium glomerans	0.893226397	1.016557464	1.182466778	1.548639206	1.093680174	1.219271638	1.085354283	1.284976959	1.490442787	1.564790425	1.301790123
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter xylanophilus	0.916271661	0.961476356	1.358819277	0.968548506	1.131987283	1.566825207	1.09197201	1.380110757	1.645523231	1.367440434	1.358382213
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter sp. SCSIO 52915	0.593032206	0.512263023	0.681619573	0.619911756	0.929390069	0.960037569	1.218325228	1.250140542	0.74174188	0.644437138	0.974643669
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter sp. SCSIO 52909	0.79717769	0.605035221	0.675433315	0.86143211	0.804505648	0.598901913	0.775817849	0.839140582	0.778446559	1.249995064	0.850497265
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter indicoceani	0.738046721	0.631742173	0.612066446	0.735645123	0.587349345	0.877870848	0.775817849	0.784540293	0.936209268	0.605119499	0.683349898
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter radiotolerans	0.399449711	0.392437815	0.418227088	0.994129481	1.024093231	0.687325953	0.554117133	1.161861443	1.31166182	0.9940583	1.059991763
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae|g__Baekduia|s__Baekduia soli	0.763685888	0.758328915	0.753856682	0.795066068	1.317937533	1.020858935	0.824315008	1.140280608	1.33155877	1.176793346	1.289368939
d__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium|s__Acidimicrobium ferrooxidans	1.1086195	0.433495345	0.644097757	0.842779848	1.241159451	1.150944413	0.931511221	0.82568301	0.370730602	0.784774243	0.638351618
d__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae|g__Ilumatobacter|s__Ilumatobacter coccineus	0.837977839	0.758328915	0.644097757	1.621575916	1.887156881	0.933165292	1.058575573	1.107291723	1.417847716	1.290215247	1.181476531
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae|g__Euzebya|s__Euzebya sp. DY32-46	0.780528975	0.918740006	0.822648627	0.842779848	1.141407215	0.942178447	1.031290392	1.245094525	1.130446982	0.919089099	0.990076681
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae|g__Egibacter|s__Egibacter rhizosphaerae	0.602535409	0.521813345	0.585919294	0.86143211	0.862614532	0.643791275	0.525069575	0.63825129	0.909982257	0.833219711	0.822034755
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae|g__Egicoccus|s__Egicoccus halophilus	0.746643838	0.577824535	0.532158892	0.652407238	0.743957668	0.830116	0.646923957	0.80525831	0.778446559	0.727339675	0.86172688
d__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__Conexibacter|s__Conexibacter sp. SYSU D00693	0.916271661	0.813804819	0.956223023	0.933719298	0.628123816	0.905782964	0.673640471	0.653566018	0.673224243	0.756342754	0.763367656
d__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__Conexibacter|s__Conexibacter woesei	0.431795588	0.568639049	0.759716302	0.48207517	1.382915025	0.610255875	0.628834067	0.798385309	0.696426906	0.805736095	0.472457921
d__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae|g__Gloeobacter|s__Gloeobacter kilaueensis	0.968654162	0.882133123	1.006372142	0.942505746	1.746095626	1.668082466	0.938871738	0.948728481	0.734287539	0.938199778	0.763367656
d__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae|g__Gloeobacter|s__Gloeobacter violaceus	0.473825332	0.725643544	0.736133659	0.745720132	1.258577836	0.760486828	0.717097117	0.859094452	0.968336451	0.880091102	0.781219633
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma sp. NEAQ87857	0.703136601	1.519131317	0.866752633	0.673671257	1.003578787	0.480159058	1.137465139	0.698558283	0.454774184	1.000133377	0.81049064
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma sp. Phocoena C-264-GEN	0.554380756	0.882133123	0.454806682	1.234882702	1.326221575	0.309562468	0.475318256	0.413814846	0.542750268	0.675137528	0.536923911
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma mycoides	0.746643838	1.394711009	0.656713771	0.933719298	0.44245727	0.708610363	0.931511221	1.009506063	0.633704108	0.66752346	0.479764719
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma anserisalpingitidis	1.047309426	1.624832491	1.311733592	1.198667848	0.961653479	0.960037569	1.271763387	0.87224534	0.641695217	1.030130861	0.487034698
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma phocicerebrale	0.738046721	1.460746747	1.025953659	0.968548506	0.654680331	0.654798722	1.236358775	1.038960902	1.271025273	0.826397736	0.916600084
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma hominis	1.330714622	1.830950681	1.02108314	1.377775874	1.064267212	0.968884904	1.452332204	1.318991984	0.704078936	1.182147017	0.856122998
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma penetrans	1.180179646	1.394711009	0.844869159	1.627036623	2.175488174	0.598901913	1.436819482	1.250140542	1.778308834	1.255084335	0.969462425
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma iowae	0.968654162	1.303527979	0.742065557	1.002556658	2.90757808	0.540751801	1.003479212	0.929984453	1.095963827	0.749146463	0.605328399
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma mobile	1.004938971	1.114487621	0.552554525	0.86143211	1.013872472	0.208599238	0.515255619	0.676237536	0.186355856	0.705198206	0.571531536
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma hyopneumoniae	0.67638822	0.829271003	0.532158892	1.107852851	0.502171343	0.643791275	0.673640471	0.720538949	0.609461723	0.548210053	0.381761903
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma struthionis	0.554380756	0.968477602	0.395825701	0.755725269	0.680756827	0.504702376	0.808329747	0.542783299	0.688734073	0.613069216	0.598632068
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma columborale	0.772132011	1.788063891	1.02108314	0.745720132	0.559511735	0.687325953	1.098559519	0.56724906	0.508200908	0.880091102	0.726987011
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma gallinaceum	0.746643838	1.430643833	0.893648289	1.06020757	0.587349345	0.33715727	0.808329747	0.622772246	0.55125986	0.9126622	0.751342422
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma cynos	0.738046721	1.455773012	0.888309121	0.915984219	0.502171343	0.528835134	0.682437151	0.358816253	0.499432724	0.418132301	0.26819847
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma synoviae	0.658276414	1.164120188	0.712159113	0.785330984	0.559511735	0.504702376	0.946194893	0.501061817	0.593070824	0.697741554	0.775293484
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma arginini	0.990534372	0.83694236	0.656713771	1.04396961	0.502171343	0.933165292	0.96073062	1.240030797	2.33885656	1.094008702	0.733114519
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma maculosum	1.068036969	1.415353506	0.656713771	1.13876407	0.743957668	0.163068298	0.76757409	0.60712532	0.389834617	0.628838428	0.714653363
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma canis	0.772132011	1.133300496	0.644097757	1.234882702	0.719008578	0.36423415	0.454927188	0.492570756	0.576491561	0.324404467	0.309790521
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma bovirhinis	0.611976422	1.069612722	0.462012606	0.795066068	0.8280308	0.390812191	0.79216538	0.756445172	0.942692195	1.198089853	0.798853405
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma bovis	0.514665215	1.089015986	0.403331545	0.494078093	0.44245727	0.564293845	0.88654163	0.777567639	0.688734073	0.636658865	0.284979452
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma diversum	1.135053877	1.624832491	1.229672576	0.933719298	1.214631097	0.309562468	0.84012509	0.756445172	0.41802453	0.969498896	0.792999397
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Candidatus Hepatoplasma|s__Candidatus Hepatoplasma crinochetorum	0.514665215	1.200255245	0.631370446	0.48207517	0.545388876	0.377584374	0.708509877	0.749335063	0.62566849	0.712616517	0.457732358
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma taiwanense	1.186512488	2.645591906	1.745878733	1.068258524	0.804505648	1.263089075	1.790111692	1.112842521	0.800029331	1.239762343	0.883927237
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma sp. TIUS-1	0.658276414	0.806009103	0.599052105	1.13876407	0.719008578	0.467729027	0.534817222	0.66871988	0.576491561	0.4539824	0.557787946
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma alleghenense	0.900949126	2.041461088	1.263059158	0.888965994	0.298314417	0.830116	1.01048243	0.653566018	0.229412366	0.628838428	0.251219998
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma helicoides	0.729398067	1.043328968	1.20411562	1.161520463	0.573497681	0.252737091	0.525069575	0.440547366	0.153198648	0.372029405	0.154089206
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma culicicola	1.012087694	1.71501338	1.054836443	1.872067362	1.398712209	0.698007409	1.131053293	0.93625956	0.987274865	0.94451416	0.702213364
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma turonicum	0.900949126	1.275574724	0.945980567	1.453493483	0.792597636	0.390812191	0.582591365	0.34944247	0.454774184	0.53989373	0.234039332
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma gladiatoris	0.703136601	1.485361421	0.877571138	0.630825112	0.667777494	0.480159058	0.708509877	0.777567639	0.807152428	0.763503327	0.550866739
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma sabaudiense	0.67638822	1.258539046	0.681619573	0.261080219	0.39599164	0.820372369	1.502868711	1.219596261	1.25026955	1.065323437	0.775293484
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma clarkii	0.96128639	0.83694236	0.631370446	1.637896416	0.862614532	0.29556458	0.725633547	0.66871988	0.749157902	0.798782598	0.442854941
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma floricola	0.611976422	1.069612722	0.631370446	0.842779848	0.472623235	0.223462401	0.637907365	0.534534968	0.800029331	0.597125734	0.37394011
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma tabanidicola	0.56414113	1.286821103	0.612066446	0.951239005	0.51672151	0.575922356	0.742556353	0.622772246	0.516916124	0.763503327	0.397279408
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma corruscae	0.602535409	1.352518231	0.585919294	0.755725269	0.641463177	0.995105957	1.003479212	1.050576493	1.223897799	0.925487494	0.83348723
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma diminutum	0.388504562	0.692200462	0.476317369	0.915984219	0.44245727	0.29556458	0.637907365	0.542783299	1.072508477	0.628838428	0.450312827
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma apis	0.667360739	0.806009103	0.410798541	1.035781576	0.756272261	0.416909443	0.637907365	0.661162846	0.763876554	0.690246161	0.611993791
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae|g__Mesoplasma|s__Mesoplasma florum	0.755190027	1.373768859	0.753856682	1.027546804	0.680756827	0.480159058	0.871234784	0.948728481	0.968336451	1.041957363	0.605328399
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae|g__Mesoplasma|s__Mesoplasma syrphidae	0.473825332	1.480471969	0.730177269	0.552638969	0.264228321	0.429783148	0.832241706	0.661162846	0.41802453	0.605119499	0.293297309
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma axanthum	1.749589442	2.56243107	1.51940179	1.948205824	1.406546405	1.111538277	1.702014107	2.011266637	2.548894977	1.919159636	1.680353119
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma palmae	1.647703152	1.52863643	0.966393274	2.312523763	1.267208795	1.03777569	1.497893982	1.820915915	3.042470628	2.042022142	1.212508575
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma laidlawii	0.524697068	0.742078792	0.794382862	1.01926476	0.39599164	0.323425844	0.57316226	0.735008851	1.119043932	0.756342754	0.702213364
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma brassicae	1.154566577	0.540726394	0.765552219	1.961234622	0.873960635	0.66572282	0.89413458	1.477985851	2.590773548	1.893279727	1.465312707
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma hippikon	0.96128639	1.023297058	0.669220416	1.20598391	0.680756827	0.480159058	0.871234784	1.112842521	2.072396149	1.376809286	0.872869761
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Candidatus Phytoplasma australiense	0.953880798	1.588938574	1.362674588	0.977125995	0.531126397	0.800685437	1.124612823	1.050576493	1.65344932	0.981830858	0.720833367
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus sp. AJ005	0.96128639	0.605035221	0.844869159	1.068258524	1.024093231	1.062784608	0.655884546	0.614969995	0.876513455	0.963293159	1.000274394
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus sp. S14-83	0.630675101	0.605035221	0.681619573	1.270210699	1.637114763	0.960037569	0.646923957	0.798385309	1.326610199	1.133233363	1.107934842
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus metallilatus	0.685359563	0.844573142	1.059594519	0.823883273	0.693620431	1.143148824	0.505374446	0.885277434	0.749157902	0.826397736	0.763367656
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus radiodurans	1.523136684	1.394711009	0.981515474	1.806200058	2.184629194	1.054496379	0.725633547	0.898192859	0.756535998	1.493371516	0.83348723
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus puniceus	0.975984498	0.392437815	0.930479236	0.673671257	1.643758424	0.924095473	0.89413458	0.770561122	0.534190185	0.84000958	0.894900608
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus wulumuqiensis	0.853980211	0.725643544	0.92527489	1.027546804	0.816316174	1.166410349	0.800270202	1.009506063	1.01214546	1.059517302	1.000274394
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus peraridilitoris	0.968654162	0.758328915	0.788662641	0.652407238	0.44245727	0.687325953	0.85576379	0.770561122	0.929697079	0.819543348	0.927328645
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus actinosclerus	0.711943646	0.463539434	0.730177269	0.44545534	0.756272261	0.905782964	0.525069575	0.413814846	0.601289551	0.805736095	0.677006866
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus maricopensis	0.658276414	0.559394706	0.644097757	0.630825112	1.122505441	0.924095473	0.946194893	1.050576493	1.213212624	0.860189532	0.751342422
