Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Salinivirgaceae|g__Salinivirga|s__Salinivirga cyanobacteriivorans	0.010260324	0.007947878	0.008486365	0.027045073	0.014002468	0.010499811	0.010087718	0.016847737	0.011036093	0.010480309	0.007547931	0.011490399	0.013871502	0.018259905	0.012091924	0.02463933	0.012973864
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae|g__Tenuifilum|s__Tenuifilum thalassicum	0.010195386	0.009262094	0.007061174	0.024978157	0.01222857	0.011246565	0.009278797	0.022983905	0.022055565	0.009565822	0.015685927	0.01341751	0.028307906	0.019212596	0.015662492	0.025816836	0.022216682
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae|g__Draconibacterium|s__Draconibacterium orientale	0.013615494	0.010122593	0.011811811	0.034577056	0.015493296	0.01280796	0.013347193	0.020332739	0.017983513	0.013601176	0.012907699	0.015175998	0.023004096	0.022070668	0.021123361	0.027936349	0.022216682
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae|g__Draconibacterium|s__Draconibacterium sp. M1	0.00716491	0.005835745	0.004750637	0.016640427	0.009926278	0.007897487	0.007803706	0.011395741	0.010304786	0.00776588	0.009809851	0.011297688	0.013526283	0.017148433	0.018092879	0.013423577	0.009560805
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae|g__Alkalitalea|s__Alkalitalea saponilacus	0.014048419	0.01437815	0.011941374	0.042984851	0.020890474	0.016089151	0.015464662	0.038955047	0.024698244	0.017186545	0.020086838	0.017440354	0.034302152	0.033450029	0.026674244	0.034442074	0.030929522
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae|g__Labilibaculum|s__Labilibaculum antarcticum	0.006840216	0.006555435	0.00930693	0.031564263	0.013304231	0.013237909	0.009659466	0.016847737	0.00747928	0.011525437	0.010154056	0.011707199	0.012019876	0.021382614	0.020643284	0.021754438	0.010154381
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. I3-2	0.006861862	0.001736643	0.00351979	0.000945877	0.00120776	0.002376035	0.002069886	0.001667669	0.001529097	0.001480598	0.001893129	0.002649777	0.002416529	0.001429036	0.001170186	0.001736823	0.001844324
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. HYN0086	0.006667046	0.00273795	0.003325446	0.006726236	0.002358906	0.003620625	0.003140516	0.005345094	0.003290883	0.002554757	0.002901159	0.002264355	0.002259611	0.003440272	0.002760439	0.0042979	0.002586293
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. MDT1-60	0.006169182	0.004412011	0.009090992	0.012086205	0.00739753	0.005838257	0.006852035	0.00679896	0.004886463	0.004456309	0.005482699	0.005130933	0.003922936	0.009315198	0.005760917	0.010155996	0.007313698
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. CLA17	0.005671319	0.004599756	0.007730582	0.021685104	0.009152556	0.008531097	0.007304079	0.008167304	0.004869842	0.006982034	0.007080795	0.006576266	0.005460727	0.012967179	0.011191781	0.015572527	0.009009628
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. P2-65	0.00508687	0.003269895	0.003325446	0.023927183	0.008982715	0.008598983	0.004425272	0.007846598	0.00533522	0.007446535	0.003982947	0.00582951	0.005931479	0.012940715	0.015482463	0.012923137	0.006571729
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. KBS0721	0.004653945	0.003661031	0.007190737	0.010159419	0.005661375	0.004525781	0.004568023	0.004874726	0.003324124	0.003657947	0.003319123	0.0041192	0.003514951	0.005742608	0.004110654	0.007683232	0.005426976
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. CJ74	0.004653945	0.003410704	0.004361948	0.010790003	0.00317037	0.00350748	0.004449064	0.007739696	0.006448801	0.00415148	0.00698245	0.006720799	0.009791648	0.006721762	0.005550883	0.010538686	0.006614127
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. CS20	0.004632298	0.00201826	0.004167604	0.00437906	0.003189241	0.003575367	0.003711519	0.007483132	0.006066527	0.003033774	0.004105878	0.004143288	0.006872984	0.004763454	0.005010797	0.005504844	0.006571729
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. 140616W15	0.004632298	0.00236246	0.005441639	0.001786656	0.001528571	0.002195004	0.004829733	0.00226632	0.002609438	0.001843489	0.004597599	0.003107466	0.002918664	0.002752218	0.002760439	0.00353252	0.004155028
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. M31R6	0.003463401	0.001501961	0.002548069	0.005535132	0.000792593	0.000882527	0.002379179	0.002415983	0.002343508	0.001161253	0.002434023	0.002481155	0.002039927	0.002434654	0.002460391	0.006888415	0.003476656
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. xlx-214	0.003030476	0.002002615	0.004556293	0.014713641	0.005699118	0.005000988	0.004020812	0.005152671	0.001977854	0.005414342	0.003097848	0.004046933	0.003263883	0.008759462	0.008281318	0.007300542	0.00313747
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. BB8	0.002922244	0.001189053	0.003044726	0.004834482	0.001075661	0.002534437	0.002521929	0.003036014	0.002958471	0.003077321	0.003319123	0.003011111	0.003012815	0.003943081	0.00402064	0.002796579	0.00313747
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. Sr18	0.002142979	0.000970017	0.003217477	0.010124386	0.004189418	0.00310016	0.001903343	0.003591903	0.001213305	0.003933745	0.00201606	0.002890666	0.001600558	0.005742608	0.006931103	0.005151592	0.002162311
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sp. SLB02	0.002121333	0.001282925	0.002245756	0.004308995	0.001736155	0.001742426	0.002188844	0.002587026	0.001894751	0.002046709	0.002753642	0.001854844	0.002573446	0.003466736	0.004140659	0.003650271	0.002522696
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium album	0.011775562	0.010075657	0.00885346	0.025363515	0.014625219	0.010884503	0.010325636	0.015393871	0.015473799	0.010451277	0.013473179	0.013297065	0.018202423	0.021726641	0.01722274	0.021783876	0.017319684
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium columnare	0.00751125	0.005037828	0.008356802	0.00875812	0.003396825	0.004118461	0.007399246	0.005558898	0.005235496	0.003004742	0.007621689	0.006961688	0.006998518	0.006457126	0.006961108	0.009361179	0.008034468
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium johnsoniae	0.007078325	0.002925695	0.007471456	0.005745326	0.002660846	0.003643254	0.006709284	0.005003008	0.006432181	0.003788588	0.008900166	0.007298932	0.008504925	0.004948699	0.004350692	0.00479834	0.00750449
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium pallidum	0.005822842	0.004412011	0.00289357	0.007461918	0.005114109	0.004435265	0.004425272	0.009984636	0.008127484	0.003730525	0.00673659	0.007515732	0.01493854	0.009394589	0.00867138	0.010244309	0.008840035
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium magnum	0.005584734	0.005022183	0.004340355	0.016360168	0.009228041	0.00660764	0.007375454	0.012272336	0.0101552	0.006953003	0.007572517	0.009346488	0.01493854	0.013231815	0.008791399	0.015690278	0.011659518
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium anhuiense	0.005346625	0.00711867	0.00947968	0.011350523	0.007020105	0.006539753	0.008231959	0.008915617	0.007362936	0.00515306	0.007105381	0.006503999	0.005962863	0.008918244	0.009151456	0.011304065	0.012231895
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium crocinum	0.005216747	0.001799224	0.005614389	0.009283607	0.004151675	0.004299492	0.003544976	0.00626445	0.002493093	0.004195027	0.004474669	0.004143288	0.004362305	0.007939089	0.007651217	0.006387974	0.004261024
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium psychrophilum	0.005173455	0.002503269	0.005722358	0.005430034	0.001887125	0.001697168	0.004544231	0.003720186	0.003623296	0.002162834	0.003982947	0.003806044	0.003295266	0.004789917	0.002430387	0.004180149	0.003455457
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium alkalisoli	0.00508687	0.00455282	0.004966575	0.016710492	0.004906525	0.005611968	0.005115234	0.009578409	0.006265974	0.005806265	0.004425497	0.005901777	0.007877255	0.009288734	0.006901098	0.007948171	0.006465733
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium nackdongense	0.004978638	0.002143424	0.003217477	0.005780359	0.002340035	0.003530109	0.003235683	0.00626445	0.003540192	0.003353118	0.003097848	0.003781955	0.004833057	0.005477972	0.00660105	0.005652033	0.00434582
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sediminis	0.004480775	0.002299878	0.004556293	0.015624485	0.00558589	0.004819957	0.003616352	0.008979758	0.003008333	0.005385311	0.004253394	0.004408266	0.005115508	0.009262271	0.008761394	0.0085958	0.004748604
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium branchiophilum	0.00422102	0.00455282	0.006931611	0.009668964	0.005416049	0.004933101	0.006637909	0.00451126	0.005684253	0.003295056	0.005458113	0.006407644	0.005335193	0.006774689	0.008401337	0.007624356	0.007038109
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium kingsejongi	0.003181999	0.00198697	0.003282258	0.008442827	0.002830688	0.002534437	0.002521929	0.007675555	0.002293646	0.003164415	0.002384851	0.002649777	0.002855897	0.004948699	0.004440707	0.004121274	0.002543895
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium sangjuense	0.003160353	0.001783579	0.003390227	0.003713443	0.002811816	0.002964386	0.003711519	0.004233315	0.005551288	0.002293475	0.004032119	0.004287822	0.005272426	0.005530899	0.004350692	0.005593157	0.004896998
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium commune	0.003008829	0.001564543	0.003670947	0.00763708	0.003491181	0.004050574	0.002593305	0.00399813	0.002094198	0.003483759	0.002163576	0.0028184	0.001412257	0.004869308	0.006060964	0.005033842	0.002989077
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium indicum	0.002835659	0.000657108	0.002656038	0.002277111	0.000660494	0.001176703	0.001617842	0.001838712	0.000681446	0.000899971	0.002409437	0.001686222	0.001380873	0.001905381	0.00270043	0.002355014	0.001589934
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium gilvum	0.002684135	0.00219036	0.002742413	0.013802797	0.005189594	0.005114132	0.003925645	0.005986506	0.003673157	0.00612561	0.004818874	0.004408266	0.003232499	0.007674453	0.009421499	0.011156877	0.00436702
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium crassostreae	0.002640843	0.001157762	0.002720819	0.010825036	0.004151675	0.004412636	0.002855015	0.003762946	0.002094198	0.004601465	0.002630712	0.003637422	0.004205387	0.007039326	0.007801241	0.005269343	0.003561453
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium faecale	0.002640843	0.001345507	0.003282258	0.003888605	0.001981481	0.001991344	0.002617097	0.002116657	0.001462615	0.00207574	0.003540397	0.002914755	0.002134077	0.003599054	0.003930625	0.002826016	0.002310705
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium haoranii	0.002619197	0.001736643	0.002504881	0.001366267	0.001396473	0.001516137	0.002807431	0.002522884	0.002277025	0.000987065	0.003417467	0.002794311	0.003891552	0.001958309	0.00138022	0.001913449	0.004155028
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium arcticum	0.002554258	0.001220344	0.003109508	0.003713443	0.001264374	0.001493508	0.002783639	0.001731811	0.001728545	0.001712848	0.002925745	0.003276089	0.002290995	0.004419426	0.004680745	0.002678828	0.002204709
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium nitrogenifigens	0.002272857	0.001408089	0.002310537	0.003433183	0.000886949	0.001402992	0.002165053	0.004276075	0.00159558	0.001727364	0.00213899	0.000939467	0.001380873	0.001720136	0.00138022	0.001619072	0.003052674
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. KT25b	0.005498148	0.002206006	0.007816957	0.003468215	0.00120776	0.00185557	0.005091443	0.001496626	0.004371224	0.002032193	0.005482699	0.004071022	0.003609101	0.00415479	0.003780601	0.003326457	0.005723764
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. SM13	0.005411563	0.002284233	0.005160919	0.002522338	0.001226631	0.001470879	0.002688472	0.004233315	0.002925229	0.001161253	0.00314702	0.002143911	0.003514951	0.003016854	0.001830291	0.002855454	0.004218626
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. SA4-10	0.005173455	0.001361152	0.004448324	0.005640229	0.001415344	0.002421293	0.003307058	0.004318836	0.001828268	0.002540241	0.002999503	0.003541066	0.003012815	0.002566972	0.002730434	0.004062398	0.002289505
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. G4M1	0.003614924	0.001736643	0.006845236	0.00451919	0.001622928	0.002647582	0.00399702	0.00224494	0.00132965	0.002133802	0.005703974	0.002962933	0.00197716	0.003890154	0.003900621	0.005033842	0.004473015
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. SA4-12	0.003311877	0.00291005	0.004469917	0.005920489	0.002604233	0.004073203	0.00333085	0.00513129	0.001512477	0.00197413	0.002876573	0.002481155	0.002039927	0.004657599	0.004170664	0.005475407	0.003370661
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. ALD11	0.003203646	0.001767934	0.004189198	0.004834482	0.001849383	0.002602324	0.0031881	0.002522884	0.001047099	0.001683817	0.003466639	0.002432977	0.003734635	0.003546127	0.00132021	0.003090955	0.002395501
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. MED152	0.003160353	0.001533252	0.002958351	0.00070065	0.000509524	0.001335105	0.002973973	0.001860093	0.001944613	0.002206381	0.003564984	0.002240266	0.002008543	0.001561354	0.004320687	0.002355014	0.002565094
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. L3A8	0.002965537	0.000876144	0.003368633	0.001611494	0.000698236	0.001267219	0.002640888	0.001175921	0.001047099	0.001117706	0.001819371	0.001613955	0.000910121	0.001720136	0.001500239	0.001736823	0.002098713
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. L12M9	0.002857306	0.001376798	0.005420045	0.002242079	0.000434039	0.000973043	0.002355387	0.000876595	0.000847652	0.000885455	0.002040646	0.002143911	0.001851626	0.002064163	0.000720115	0.00126582	0.002225908
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sp. Hel1_33_78	0.002229564	0.001110825	0.003131102	0.003363118	0.001037919	0.00165191	0.002331595	0.002159418	0.001146823	0.002177349	0.001917715	0.001999378	0.001820242	0.002831608	0.002070329	0.003267581	0.001992718
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter reichenbachii	0.008225576	0.003129086	0.013712066	0.003993703	0.001132275	0.002715468	0.008089208	0.002223559	0.002626058	0.002627335	0.005900662	0.005588622	0.004111237	0.004975163	0.005370855	0.006976728	0.005490573
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter haliotis	0.004480775	0.001627125	0.003994854	0.004308995	0.001188889	0.002647582	0.002902598	0.003549143	0.001811648	0.001466082	0.002999503	0.001903022	0.002510679	0.002619899	0.002190348	0.001589634	0.002480298
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter sejongensis	0.003788094	0.002268587	0.004772231	0.002487306	0.000886949	0.001832941	0.002807431	0.002330461	0.001745165	0.001843489	0.002753642	0.003107466	0.002102694	0.002222945	0.003060487	0.002355014	0.002374302
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter vadi	0.003723156	0.002112133	0.005614389	0.004028735	0.00120776	0.002534437	0.004425272	0.003912609	0.001795027	0.002714429	0.003442053	0.002216178	0.002730363	0.003334417	0.002280363	0.002619953	0.002946678
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga sp. oral taxon 878	0.005346625	0.002221651	0.002656038	0.007461918	0.003642151	0.003281191	0.002736056	0.006285831	0.003423848	0.003440212	0.005236838	0.003203822	0.007500654	0.004842844	0.005760917	0.005946409	0.005342179
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga sp. FDAARGOS_737	0.003225292	0.002581496	0.004081229	0.005430034	0.004170546	0.002285519	0.003354642	0.001902854	0.001562338	0.001916068	0.001991474	0.002119822	0.002039927	0.00415479	0.002370377	0.004710027	0.002586293
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga sp. oral taxon 902	0.001147251	0.000563235	0.000863752	0.00423893	0.001849383	0.001380363	0.000880296	0.001496626	0.001146823	0.00174188	0.001671854	0.001565778	0.001945776	0.00211709	0.003300525	0.001795698	0.001907921
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga sp. oral taxon 323	0.000671034	0.000485008	0.000820565	0.005114742	0.002585361	0.001267219	0.001023047	0.001582148	0.001429373	0.001596723	0.000663825	0.000987644	0.001945776	0.002619899	0.002310368	0.002119512	0.001653532
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga gingivalis	0.008268869	0.005366382	0.005420045	0.017656369	0.010247089	0.006675527	0.00625724	0.013298594	0.008908653	0.006517533	0.009072268	0.008358843	0.012553395	0.013814015	0.011641852	0.013717954	0.009073225
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga canimorsus	0.004935346	0.002831823	0.004210792	0.012962017	0.009756436	0.008893159	0.007875082	0.015351111	0.012980706	0.010059355	0.010596606	0.01059911	0.011737424	0.018498078	0.012091924	0.0151604	0.008267658
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga haemolytica	0.004827115	0.004709274	0.004383542	0.016220038	0.008661904	0.005498824	0.006304824	0.013170312	0.006897558	0.006662689	0.007744619	0.008671999	0.01223956	0.011114725	0.007711227	0.012717073	0.008606844
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga stomatis	0.004697237	0.004130393	0.004491511	0.006410944	0.00286843	0.003077531	0.004782149	0.005174051	0.004603912	0.002278959	0.003835431	0.003613333	0.006433615	0.004710526	0.002100334	0.004621714	0.003921838
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga cynodegmi	0.004026203	0.001048244	0.001576348	0.003363118	0.001132275	0.001538765	0.002069886	0.002971872	0.002243784	0.001669301	0.002261921	0.002264355	0.003452184	0.002275872	0.001830291	0.004533401	0.003201068
