Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus propionicus	1.840148195	1.472208914	1.499931131	1.926226231	1.630440366	1.586425317	1.49907252	1.468477537	1.856990471	1.285148854	1.693336347	1.536981391	2.190944638	1.748483738	1.440928523	1.966467626	1.756923021
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus oralis	1.381798102	1.290123607	1.624832491	1.93064902	1.422088316	1.586425317	1.531049516	1.587218653	1.767856689	1.674926875	1.806298957	1.678455269	1.742200929	1.85346476	1.849036755	1.760006247	1.511431851
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus oligotrophicus	0.898967771	0.938954586	1.030005314	1.068258524	1.214631097	0.949832283	0.947959594	1.026812589	0.942909135	0.872479895	0.691180519	0.791479409	0.968884904	1.140571541	1.141760609	1.041957363	0.767737285
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila|s__Desulfopila sp. IMCC35005	1.374179088	1.347767147	1.223852064	1.752251348	1.695834243	1.863807482	1.180792206	2.155574867	2.055215632	1.46018239	1.814324986	1.659616337	1.326416687	1.842170397	1.749017352	1.422762092	1.701031512
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila|s__Desulfopila sp. IMCC35004	1.307739527	1.430131358	1.292411586	1.403459164	0.885218203	1.343248245	1.271921856	1.282843776	1.981145822	1.307134544	1.794175567	1.528699727	1.930604313	1.760532724	1.745313745	1.589176095	1.670541314
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio|s__Desulfurivibrio alkaliphilus	1.529726218	0.893226397	1.320043597	0.823883273	0.680756827	1.0177886	0.979203027	0.943519977	0.894603412	0.935942058	1.111644982	1.172531997	0.986418451	1.33036364	1.356050172	1.00618298	0.830373336
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea|s__Desulfotalea psychrophila	0.986521187	0.953880798	1.164120188	0.933719298	0.70637035	1.204333138	0.832950142	1.001692445	0.792850966	0.774882958	1.283374444	1.245094525	1.204365013	1.314105276	1.440928523	1.012207321	0.94803386
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfocapsa|s__Desulfocapsa sulfexigens	0.822648627	0.837977839	1.252815489	0.541115416	0.70637035	0.407164364	0.963665886	0.396741298	0.650505517	0.710352399	0.646923957	0.985501399	0.839794267	0.757367568	0.81424053	0.506140596	0.668368957
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium|s__Archangium violaceum	1.88372841	1.601057024	1.646820996	1.565801002	2.396141169	1.813709306	1.541552928	1.368854439	1.269470436	1.807316357	1.300617672	1.663403855	1.248630629	1.769503882	1.774679758	1.99716586	1.33689556
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium|s__Archangium gephyra	1.142660889	0.893226397	0.954440967	1.5077828	1.406546405	1.114073863	1.00978416	1.256538863	0.822662701	0.996729838	1.271763387	1.177837824	1.062784608	1.212508575	1.107550033	1.440741065	1.067258356
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Cystobacter|s__Cystobacter fuscus	1.275382587	1.370194769	0.982378984	0.725499261	0.929390069	1.072071652	1.146798638	0.760952695	1.423322653	1.253794908	1.206176401	1.275109235	1.400222432	1.145174236	1.301609486	1.105324991	1.306371898
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Melittangium|s__Melittangium boletus	1.151602042	1.068036969	0.725643544	0.898028406	1.003578787	0.816268687	0.955834114	0.833930026	1.060170116	0.901672834	1.254169684	1.167206585	1.248630629	1.145174236	1.191601887	0.919089099	1.062047545
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Stigmatella|s__Stigmatella aurantiaca	1.115500066	1.154566577	1.127056756	0.775529762	0.940224906	0.724347872	0.963665886	0.950100636	0.983064478	0.991308306	1.137465139	1.118372044	1.432561638	1.059991763	0.999763755	1.030130861	1.056817844
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus xanthus	1.147138392	0.86980703	0.829271003	0.541115416	0.950978977	0.995490277	0.963665886	0.760952695	0.85908143	1.116112511	1.24232021	1.015445336	1.255877964	1.135954115	1.141760609	0.981830858	0.987048179
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus|s__Myxococcus hansupus	0.811408689	0.583465989	0.631742173	0.433039216	0.573497681	0.536347951	0.689200086	0.507963159	0.556055144	0.586383565	0.475318256	0.87224534	0.896538798	0.644866513	0.696426906	0.628838428	0.640672704
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus|s__Corallococcus coralloides	1.470219431	1.319233255	1.495090892	1.548639206	1.610229883	1.12438609	1.466370665	1.277621023	1.540078647	1.616259326	1.626534007	1.83441782	1.607051759	1.641788634	1.551098645	1.856919394	1.503765385
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus|s__Corallococcus macrosporus	0.730177269	0.649134525	0.700634192	0.597834215	0.896388606	0.520818587	0.581347849	0.611220898	0.599755065	0.774882958	0.475318256	0.683716222	0.687325953	0.757367568	0.785676751	0.652173699	0.612434326
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Pyxidicoccus|s__Pyxidicoccus sp. SCPEA002	1.110923129	1.26041449	0.968477602	1.027546804	1.43746458	1.134625129	1.265600086	1.117299768	1.214310818	1.302764128	1.492902039	1.328565057	1.263089075	1.088948366	1.316661842	1.110950023	1.375214597
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae|g__Anaeromyxobacter|s__Anaeromyxobacter sp. K	0.759716302	1.643105825	1.410220506	1.82056984	1.995010071	1.687252409	1.303121739	1.087763517	1.041276593	0.985866323	0.682437151	0.818906855	1.219271638	1.172486235	0.490610924	1.413687881	1.046301224
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae|g__Anaeromyxobacter|s__Anaeromyxobacter sp. Fw109-5	0.675433315	0.514665215	0.622894675	0.564071206	1.013872472	0.640610611	0.744798223	0.644060656	0.707542583	1.106114757	0.725633547	0.985501399	0.676564822	0.916600084	1.130446982	0.805736095	0.56901256
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae|g__Anaeromyxobacter|s__Anaeromyxobacter dehalogenans	0.877571138	0.96128639	0.717355172	0.420515308	0.680756827	0.866279589	0.940041858	0.805180537	1.145208811	0.974920386	0.982263246	1.050576493	1.071025494	1.158894866	1.375348275	0.938199778	1.008877349
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Vulgatibacteraceae|g__Vulgatibacter|s__Vulgatibacter incomptus	1.059594519	0.685359563	0.68371714	1.403459164	0.768482627	0.764461716	0.866756072	0.956651414	0.949679788	1.096047237	1.383871574	1.084872465	1.822492335	1.010400529	0.949146119	0.719996878	0.780483938
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Sorangium cellulosum	2.486724	2.660698434	2.285243466	2.385219657	2.747163418	2.468328036	2.425242391	2.758707182	2.909017346	2.845969318	2.720272165	2.810008998	3.272592186	2.677264301	2.52749082	2.546272477	2.85152094
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces|s__Chondromyces crocatus	1.001434951	1.054251748	1.0565307	0.898028406	0.982768423	1.114073863	1.259250493	1.008013605	1.779304256	1.116112511	1.487892763	1.323786461	1.204365013	0.959043778	1.078408162	0.938199778	1.284166997
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Labilitrichaceae|g__Labilithrix|s__Labilithrix luteola	0.914809536	0.763685888	0.813804819	1.191314497	1.358890106	1.0177886	0.815745401	0.936909164	1.168612507	1.307134544	1.34561678	1.280051534	1.555122839	1.059991763	1.296556931	1.127694712	1.33689556
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus|s__Sandaracinus amylolyticus	0.805755709	0.900949126	0.709018907	0.68418688	0.70637035	0.984210529	0.971455372	0.730695783	0.983064478	0.969416115	0.800270202	1.090510026	0.750259693	0.769342893	0.657545858	0.719996878	0.830373336
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Kofleriaceae|g__Haliangium|s__Haliangium ochraceum	0.909548252	0.829909595	0.782365975	1.220505664	1.504699042	1.0177886	0.907929085	1.020573439	1.066413369	1.456252463	1.124612823	1.366234491	1.263089075	1.208116084	1.141760609	1.249995064	1.087915411
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. SVR	1.452239898	1.513093937	1.223852064	1.669993768	1.301225367	1.261514043	1.415884564	1.440708781	1.627124206	1.3458837	1.773740741	1.648193755	1.762696576	1.537113039	1.601133831	1.418232121	1.600385816
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. M18	1.370354439	1.272371652	1.176266049	1.742222005	1.083942331	0.949832283	1.207421883	1.174617832	1.236628372	1.160264323	1.306319919	1.056349405	1.457921001	1.212508575	1.450058436	1.133233363	1.670541314
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. FeAm09	1.287601641	1.205345911	1.206190732	1.04396961	1.390835239	1.261514043	1.227076451	1.081783004	1.383872793	1.41230161	1.289145116	1.456317369	1.166410349	1.420452195	1.852483744	1.343748617	1.349781991
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. DSM 9736	1.160488122	1.205345911	0.947371102	1.961234622	2.434961741	1.906260232	1.227076451	2.135506572	2.149387837	1.640706155	1.761339453	1.532846502	1.792904229	1.884075935	1.555335165	1.716392598	1.575002582
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. Jerry-YX	1.083152325	0.877655802	0.859714678	1.781927708	1.398712209	1.242704439	1.076309899	1.907682763	1.208677066	1.495078154	1.378468317	1.323786461	0.960037569	1.515945634	1.384901379	1.376809286	1.196526809
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sp. M21	1.064336955	1.004938971	0.725643544	1.422425962	1.788682294	1.261514043	0.979203027	1.735530215	1.312128276	1.111122294	0.938871738	1.250140542	1.181712244	1.416650083	1.321644596	1.290215247	1.051569117
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter sulfurreducens	1.728056822	1.652285875	1.615942386	1.616094462	1.864583802	1.876064844	1.863783438	1.673257084	1.717173286	1.905698701	1.962519276	1.978197089	1.926068473	2.221371335	2.223796661	2.15251289	1.730890638
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter uraniireducens	1.616238659	1.173818883	1.101808018	1.577129821	1.398712209	1.184757865	1.174057268	1.388368218	1.317372901	1.267315836	1.111644982	1.123880455	1.432561638	1.37806748	1.394391642	1.552441258	1.33689556
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter metallireducens	1.343294174	1.523136684	1.164120188	1.403459164	0.97224958	1.184757865	1.132973722	1.277621023	1.579900285	1.358572206	1.777850928	1.541104464	1.353694	1.592086568	1.749017352	1.144247281	1.358309439
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter bremensis	1.238091934	0.953880798	1.030005314	0.951239005	1.141407215	0.724347872	1.039730491	1.128947008	1.231081266	0.890066448	0.916676561	0.9672321	1.618342012	1.064858404	1.113308429	0.987957533	1.252494536
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter pickeringii	1.191165337	1.186512488	1.145707491	0.977125995	0.731537054	0.949832283	0.979203027	0.684086278	1.864175562	1.135902537	1.383871574	1.134834579	1.284508634	1.103211597	1.164125128	1.20336522	1.526643635
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter daltonii	1.110923129	1.248357398	1.145707491	1.107852851	1.093680174	1.223646355	1.207421883	0.8690795	1.343313794	1.06024715	0.953481063	1.219596261	1.3604335	1.010400529	1.072508477	0.880091102	1.33689556
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter lovleyi	1.02108314	1.040333536	0.975445037	0.888965994	1.429796933	1.289276475	1.090685862	1.008013605	1.145208811	1.3458837	1.137465139	1.229849709	1.531429426	1.264201064	1.213212624	1.116553208	1.220111111
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter bemidjiensis	0.930479236	0.923872331	0.829271003	0.382277751	0.44245727	0.473201614	0.780707888	0.36754245	1.575529552	0.621901349	1.051802503	0.878776102	1.234025814	0.804683756	0.828313106	0.564700249	1.323892988
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geoalkalibacter|s__Geoalkalibacter subterraneus	1.138169447	1.230080693	0.996147693	0.977125995	0.731537054	1.082687401	0.947959594	0.71532599	1.512906825	1.002131072	1.367600711	1.204078144	1.607051759	1.1220125	1.141760609	1.099677942	1.301958175
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas|s__Desulfuromonas soudanensis	1.377993625	1.359024539	1.235507303	1.234882702	1.390835239	1.093225607	1.444150219	1.04536976	1.388863424	1.315835857	1.31765724	1.59365893	1.70031488	1.37806748	1.494860944	1.182147017	1.379410115
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas|s__Desulfuromonas sp. DDH964	1.327600184	1.324985359	1.036682522	1.669993768	2.277267539	1.223646355	1.296935508	1.84550781	1.775498484	1.584206428	1.702014107	1.678455269	2.148742532	1.465312707	1.346303446	1.427277884	1.667113392
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Pelobacter|s__Pelobacter propionicus	1.381798102	1.192817653	1.069612722	1.943836613	0.792597636	0.914614792	1.290722636	1.240522575	1.322598529	1.253794908	1.230372604	1.477985851	1.584202679	1.428026488	1.512399499	1.343748617	1.284166997
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Syntrophotaleaceae|g__Syntrophotalea|s__Syntrophotalea carbinolica	1.477348971	1.492796252	1.076109515	0.977125995	1.292796121	0.984210529	1.13990274	0.889765335	2.443655479	1.090987008	1.998186784	1.772638599	2.395091813	1.149762293	1.380132734	1.116553208	1.980528403
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Syntrophotaleaceae|g__Syntrophotalea|s__Syntrophotalea acetylenica	1.2254444	1.154566577	0.918740006	1.131098134	1.292796121	0.93818838	0.986909296	1.43133247	1.471164767	1.135902537	1.328906162	1.366234491	1.673504793	1.554518353	1.436341807	1.376809286	1.266153677
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Syntrophotaleaceae|g__Syntrophotalea|s__Syntrophotalea acetylenivorans	1.147138392	1.487676894	0.798171034	1.191314497	1.292796121	0.803490309	1.240032297	1.29839954	1.353560943	1.18422155	1.31765724	1.224732094	1.393666683	1.264201064	1.36573149	0.925487494	1.522855699
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Syntrophus|s__Syntrophus aciditrophicus	1.522851482	1.284230526	1.519131317	1.899400923	1.914885446	1.851445087	1.392866417	1.468477537	1.332993342	1.521647525	1.143848614	1.456317369	1.419712813	1.48723048	1.665257398	1.527421207	1.210723604
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca|s__Desulfobacca acetoxidans	1.025953659	0.86980703	0.982378984	1.577129821	1.275788426	1.204333138	0.932080428	2.018280017	1.285615296	1.267315836	1.1939244	1.224732094	1.387081008	1.625410797	1.370547896	1.329344497	0.902114624
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile|s__Desulfomonile tiedjei	0.805755709	0.593032206	0.925951225	1.06020757	1.122505441	1.164913327	0.899787949	1.486697479	1.378864839	1.293983376	1.328906162	1.294777647	0.868445501	1.431798774	1.669172044	0.886664415	1.103216387
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter|s__Syntrophobacter fumaroxidans	1.3196887	1.440766358	1.063086539	1.548639206	1.301225367	1.666231916	1.466370665	1.976987738	1.756317559	1.644164986	1.955278724	1.609451791	1.501254754	1.769503882	1.872994494	1.399968643	1.33689556
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Desulfoglaeba|s__Desulfoglaeba alkanexedens	1.147138392	1.173818883	0.904208525	0.915984219	1.093680174	0.816268687	1.104919986	1.267118452	1.174404586	0.947186596	0.982263246	1.021360259	1.166410349	0.953806103	0.999763755	0.987957533	0.942373251
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae|g__Desulfarculus|s__Desulfarculus baarsii	1.946725595	2.360951988	2.119015697	2.228804325	2.438786958	2.157892704	2.088140981	1.743128703	2.010584193	2.043043711	1.865433273	2.208211914	2.109275376	2.100972104	1.9871557	2.234675317	1.838423493
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae|g__Persicimonas|s__Persicimonas caeni	1.040467329	1.211569477	1.049944935	1.304694239	1.467734031	1.0177886	0.891600612	1.117299768	1.480545711	1.034120595	1.323292665	1.265173553	1.438943391	0.937978011	1.024421804	1.065323437	1.503765385
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae|g__Bradymonas|s__Bradymonas sediminis	0.656713771	0.593032206	0.622894675	0.529499077	0.907473184	0.669066496	0.540039904	0.619501183	0.762410182	0.710352399	0.646923957	0.676237536	0.708610363	1.000274394	0.987274865	0.866853939	0.38094263
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea maritima	1.208406676	0.908630736	0.925951225	0.619911756	0.427134409	0.914614792	1.017329219	0.976127148	0.792850966	0.730016433	0.816344517	0.720538949	0.868445501	0.631807169	1.28129222	0.652173699	1.072450415
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae	1.84566826	1.907435094	1.672772327	1.605068676	2.065979751	1.403764872	1.661968135	1.491216736	1.503734625	1.487396156	1.603561037	1.569640678	1.710900951	1.873019602	1.93608581	1.81617966	1.835372532
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter hormaechei	1.76348317	2.014538688	2.004472313	1.974146811	2.70331427	1.800908137	1.905040171	1.491216736	1.540078647	1.609197749	1.584915585	1.347522716	2.089129391	1.751505432	1.27616788	1.833294574	1.472685516
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter roggenkampii	0.991509591	1.67047257	1.352518231	1.345015128	2.065979751	1.687252409	1.449737497	0.833930026	0.85908143	0.969416115	0.916676561	1.003542237	1.373818777	1.163439564	0.785676751	1.309912528	1.148169084
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter ludwigii	0.898967771	0.56414113	0.492970597	0.261080219	0.545388876	0.320125897	0.560841715	0.233704592	1.060170116	0.386120873	0.708509877	0.630532528	0.858958172	0.775293484	0.942692195	0.805736095	0.668368957
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. R4-368	1.199811762	1.088470926	2.189620293	0.065815784	0.119210159	0.065685909	1.896882671	0.133192285	0.707542583	0.238339305	1.367600711	0.839140582	0.839794267	0.107680182	0.218768107	0.47157882	1.093033789
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. SA187	0.888309121	0.639934336	0.433495345	1.084226888	1.083942331	0.337958749	0.591492641	1.04536976	0.723433118	0.683709689	0.475318256	0.542783299	0.877870848	0.844849508	1.101768561	0.81265624	0.501326587
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. 638	0.759716302	1.135053877	0.975445037	0.977125995	1.682990451	0.949832283	0.907929085	0.507963159	0.667033213	0.600695778	0.434243775	1.015445336	0.575922356	0.827772357	0.39929259	0.860189532	0.583632175
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	2.057907198	1.787578178	2.207484391	1.806200058	2.396141169	1.838975843	1.846944627	1.894095821	1.499126565	1.825710312	1.842069595	1.597623383	1.832221707	1.873019602	1.749017352	1.609187277	2.568832548
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella aerogenes	1.444984872	1.403195729	1.133300496	1.027546804	1.429796933	1.298413154	1.36356747	1.251219833	1.508328014	1.320166912	1.922238883	1.516187405	2.026946426	1.163439564	1.422493512	1.000133377	1.476607314
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella oxytoca	1.315716629	1.095218432	1.593474456	0.619911756	1.43746458	1.093225607	1.214003202	0.738319709	0.792850966	1.126041457	0.816344517	1.009506063	0.760486828	1.163439564	1.090135643	1.059517302	1.113327619
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella quasipneumoniae	1.138169447	1.242290853	0.996147693	1.304694239	1.858884911	1.12438609	1.090685862	1.196922273	1.471164767	1.41230161	1.383871574	1.003542237	1.119506083	1.251450543	1.147384325	1.208621366	1.275188451
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella michiganensis	0.981515474	0.829909595	1.410220506	0.597834215	1.160064542	0.710724845	1.214003202	0.453423768	0.625353439	0.571927944	0.750943895	0.9672321	0.687325953	0.769342893	0.785676751	0.605119499	0.761321475
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter freundii	1.736995297	1.723696257	2.307500722	2.109039663	1.968793211	1.533239943	2.158067756	1.841973809	1.508328014	1.315835857	2.090303896	1.573671591	1.662639683	1.117335194	1.360898952	2.312409593	1.750458831
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp. R56	0.986521187	1.095218432	0.649276039	0.342999079	0.929390069	0.581957586	0.807065474	0.635920531	0.936106556	0.482013643	0.646923957	0.291883574	1.046160258	0.309790521	0.427300077	0.5146532	0.786815279
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp. BDA59-3	0.504508291	0.738046721	0.483226768	1.220505664	1.160064542	0.640610611	0.550478301	1.398027013	0.616871015	0.59355742	0.370352517	0.377383057	0.552570843	0.618628531	0.380314231	0.705198206	0.546801551
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter rodentium	0.631370446	0.593032206	0.596021897	0.942505746	1.003578787	0.337958749	0.571131216	1.207946501	1.133363033	0.703737706	0.871234784	0.756445172	0.820372369	0.472457921	0.508200908	0.436168704	1.128362824
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	2.531936353	2.335532476	2.913871925	5.85923669	10.54094639	2.584925165	2.613729962	7.276870414	3.024149667	5.009499763	2.862523745	2.29622251	2.361891823	3.193927356	2.801610132	2.855281542	2.749865908
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia albertii	1.120062528	0.837977839	1.082577183	0.814341352	3.679822974	0.803490309	0.986909296	1.28804769	1.041276593	0.895881313	1.212263602	0.698558283	0.790740303	0.867309078	0.593070824	0.506140596	1.087915411
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae	0.771364624	0.968654162	0.68371714	0.663078423	3.223612452	0.188713881	0.753859782	1.354043918	0.996205005	0.586383565	0.808329747	0.550984739	0.995105957	0.457732358	0.601289551	0.613069216	1.275188451
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii	0.447564585	0.431795588	0.725643544	0.673671257	3.46029751	0.372976488	0.611570691	1.063691262	0.294051493	0.535142212	0.348410798	0.221693889	0.403919827	0.301567484	0.2608819	0.192678423	0.364104851
